station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHGG,2022-01-03 02:55,48.20,44.60,87.28,240.00,16.00,0.00,29.74,,6.21,,BKN,OVC,,,1500.00,1800.00,,,,,,,,,,41.53,EHGG 030255Z AUTO 24016KT 210V270 9999 BKN015 OVC018 09/07 Q1007,
EHGG,2022-01-03 03:25,48.20,44.60,87.28,240.00,15.00,0.00,29.74,,6.21,,OVC,,,,1600.00,,,,,,,,,,,41.78,EHGG 030325Z AUTO 24015KT 210V270 9999 OVC016 09/07 Q1007,
EHGG,2022-01-03 03:55,48.20,42.80,81.47,240.00,16.00,0.00,29.74,,6.21,,BKN,OVC,,,1600.00,1900.00,,,,,,,,,,41.53,EHGG 030355Z AUTO 24016KT 200V270 9999 BKN016 OVC019 09/06 Q1007,
EHGG,2022-01-03 04:25,48.20,44.60,87.28,240.00,15.00,0.00,29.71,,6.21,,FEW,BKN,OVC,,1400.00,1700.00,2100.00,,,,,,,,,41.78,EHGG 030425Z AUTO 24015KT 210V270 9999 FEW014 BKN017 OVC021 09/07 Q1006,
EHGG,2022-01-03 04:55,48.20,44.60,87.28,240.00,15.00,0.00,29.71,,6.21,25.00,FEW,BKN,,,1400.00,1600.00,,,,,,,,,,41.78,EHGG 030455Z AUTO 24015G25KT 210V270 9999 FEW014 BKN016 09/07 Q1006,
EHGG,2022-01-03 05:25,48.20,44.60,87.28,240.00,17.00,0.00,29.71,,6.21,,FEW,BKN,,,1400.00,1600.00,,,,,,,,,,41.30,EHGG 030525Z AUTO 24017KT 210V280 9999 FEW014/// BKN016/// 09/07 Q1006 NOSIG,
EHGG,2022-01-03 05:55,48.20,44.60,87.28,240.00,16.00,0.00,29.71,,6.21,,BKN,BKN,,,1500.00,1800.00,,,,,,,,,,41.53,EHGG 030555Z AUTO 24016KT 210V270 9999 BKN015 BKN018 09/07 Q1006 NOSIG,
EHGG,2022-01-03 06:25,46.40,42.80,87.19,240.00,15.00,0.00,29.71,,6.21,,FEW,BKN,,,1300.00,1600.00,,,,,,,,,,39.45,EHGG 030625Z AUTO 24015KT 210V270 9999 FEW013 BKN016 08/06 Q1006 NOSIG,
EHGG,2022-01-03 06:55,48.20,44.60,87.28,230.00,17.00,0.00,29.71,,6.21,,FEW,BKN,BKN,,1200.00,1500.00,1800.00,,,,,,,,,41.30,EHGG 030655Z AUTO 23017KT 9999 FEW012 BKN015 BKN018 09/07 Q1006 NOSIG,
EHGG,2022-01-03 07:25,48.20,44.60,87.28,230.00,15.00,0.00,29.71,,6.21,,SCT,BKN,,,1200.00,1500.00,,,,,,,,,,41.78,EHGG 030725Z AUTO 23015KT 9999 SCT012 BKN015 09/07 Q1006 NOSIG,
EHGG,2022-01-03 07:55,46.40,44.60,93.40,230.00,17.00,0.00,29.71,,6.21,,FEW,SCT,,,1300.00,1700.00,,,,,,,,,,38.94,EHGG 030755Z AUTO 23017KT 9999 FEW013 SCT017 08/07 Q1006 NOSIG,
EHGG,2022-01-03 08:25,48.20,44.60,87.28,230.00,19.00,0.00,29.71,,6.21,,BKN,OVC,,,1500.00,1900.00,,,,,,,,,,40.86,COR EHGG 030825Z AUTO 23019KT 210V270 9999 BKN015 OVC019 09/07 Q1006 BECMG BKN018,
EHGG,2022-01-03 08:55,48.20,44.60,87.28,230.00,19.00,0.00,29.71,,6.21,,FEW,BKN,OVC,,1400.00,1600.00,2000.00,,,,,,,,,40.86,EHGG 030855Z AUTO 23019KT 190V260 9999 FEW014 BKN016 OVC020 09/07 Q1006 BECMG BKN018,
EHGG,2022-01-03 09:25,50.00,44.60,81.61,240.00,19.00,0.00,29.71,,6.21,,FEW,SCT,BKN,,1500.00,1900.00,2200.00,,,,,,,,,50.00,EHGG 030925Z AUTO 24019KT 200V270 9999 FEW015 SCT019 BKN022 10/07 Q1006 NOSIG,
EHGG,2022-01-03 09:55,50.00,44.60,81.61,230.00,20.00,0.00,29.71,,6.21,,BKN,OVC,,,1500.00,1900.00,,,,,,,,,,50.00,EHGG 030955Z AUTO 23020KT 9999 BKN015 OVC019 10/07 Q1006 NOSIG,
EHGG,2022-01-03 10:25,50.00,44.60,81.61,240.00,18.00,0.00,29.71,,6.21,28.00,BKN,BKN,,,1500.00,2000.00,,,,,,,,,,50.00,EHGG 031025Z AUTO 24018G28KT 210V270 9999 BKN015 BKN020 10/07 Q1006 NOSIG,
EHGG,2022-01-03 10:55,50.00,44.60,81.61,240.00,20.00,0.00,29.71,,6.21,,FEW,SCT,,,1600.00,2100.00,,,,,,,,,,50.00,EHGG 031055Z AUTO 24020KT 210V270 9999 FEW016 SCT021 10/07 Q1006 NOSIG,
EHGG,2022-01-03 11:25,50.00,44.60,81.61,240.00,16.00,0.00,29.71,,6.21,,BKN,BKN,,,1600.00,2000.00,,,,,,,,,,50.00,EHGG 031125Z AUTO 24016KT 210V270 9999 BKN016 BKN020 10/07 Q1006 NOSIG,
EHGG,2022-01-03 11:55,50.00,44.60,81.61,230.00,19.00,0.00,29.68,,6.21,,SCT,BKN,BKN,,1600.00,1900.00,2400.00,,,,,,,,,50.00,EHGG 031155Z AUTO 23019KT 9999 SCT016 BKN019 BKN024 10/07 Q1005 NOSIG,
EHGG,2022-01-03 12:25,50.00,44.60,81.61,240.00,20.00,0.00,29.68,,6.21,,SCT,BKN,BKN,,1700.00,2300.00,2600.00,,,,,,,,,50.00,EHGG 031225Z AUTO 24020KT 200V260 9999 SCT017 BKN023 BKN026 10/07 Q1005 NOSIG,
EHGG,2022-01-03 12:55,50.00,44.60,81.61,240.00,20.00,0.00,29.68,,6.21,,SCT,BKN,BKN,,1900.00,2200.00,2800.00,,,,,,,,,50.00,EHGG 031255Z AUTO 24020KT 210V270 9999 SCT019 BKN022 BKN028 10/07 Q1005 NOSIG,
EHGG,2022-01-03 13:25,50.00,44.60,81.61,240.00,20.00,0.00,29.65,,6.21,33.00,BKN,BKN,OVC,,1800.00,2100.00,2600.00,,,,,,,,,50.00,EHGG 031325Z AUTO 24020G33KT 210V270 9999 BKN018 BKN021 OVC026 10/07 Q1004 NOSIG,
EHGG,2022-01-03 13:55,50.00,44.60,81.61,240.00,17.00,0.00,29.65,,6.21,,BKN,BKN,OVC,,1800.00,2100.00,2400.00,,,,,,,,,50.00,EHGG 031355Z AUTO 24017KT 200V270 9999 BKN018 BKN021 OVC024 10/07 Q1004 NOSIG,
EHGG,2022-01-03 14:25,50.00,44.60,81.61,240.00,17.00,0.00,29.65,,6.21,,SCT,BKN,BKN,,1900.00,2200.00,2800.00,,,,,,,,,50.00,EHGG 031425Z AUTO 24017KT 200V270 9999 SCT019/// BKN022/// BKN028/// 10/07 Q1004 RERA NOSIG,
EHGG,2022-01-03 14:55,50.00,44.60,81.61,240.00,16.00,0.00,29.62,,6.21,,FEW,SCT,BKN,,2100.00,2600.00,2900.00,,,,,,,,,50.00,EHGG 031455Z AUTO 24016KT 210V280 9999 FEW021 SCT026 BKN029 10/07 Q1003 NOSIG,
EHGG,2022-01-03 15:25,48.20,44.60,87.28,240.00,17.00,0.00,29.62,,6.21,,BKN,BKN,,,1700.00,2000.00,,,,,,,,,,41.30,EHGG 031525Z AUTO 24017KT 9999 BKN017 BKN020 09/07 Q1003 NOSIG,
EHGG,2022-01-03 15:55,48.20,42.80,81.47,240.00,18.00,0.00,29.62,,6.21,,BKN,BKN,,,1600.00,2000.00,,,,,,,,,,41.07,EHGG 031555Z AUTO 24018KT 210V280 9999 BKN016 BKN020 09/06 Q1003 NOSIG,
EHGG,2022-01-03 16:25,48.20,42.80,81.47,240.00,16.00,0.00,29.62,,6.21,,BKN,OVC,,,1500.00,1900.00,,,,,,,,,,41.53,EHGG 031625Z AUTO 24016KT 210V270 9999 BKN015 OVC019 09/06 Q1003 NOSIG,
EHGG,2022-01-03 16:55,48.20,42.80,81.47,240.00,15.00,0.00,29.62,,6.21,,SCT,BKN,,,1400.00,1600.00,,,,,,,,,,41.78,EHGG 031655Z AUTO 24015KT 200V270 9999 SCT014/// BKN016/// 09/06 Q1003 NOSIG,
EHGG,2022-01-03 17:25,46.40,42.80,87.19,240.00,14.00,0.00,29.62,,6.21,,BKN,OVC,,,1300.00,1600.00,,,,,,,,,,39.72,EHGG 031725Z AUTO 24014KT 210V270 9999 BKN013 OVC016 08/06 Q1003 BECMG BKN016,
EHGG,2022-01-03 17:55,46.40,42.80,87.19,240.00,14.00,0.00,29.59,,6.21,,SCT,BKN,BKN,,1200.00,1400.00,1700.00,,,,,,,,,39.72,EHGG 031755Z AUTO 24014KT 210V270 9999 SCT012 BKN014 BKN017 08/06 Q1002 BECMG BKN016,
EHGG,2022-01-03 18:25,46.40,42.80,87.19,230.00,12.00,0.00,29.59,,6.21,,BKN,BKN,,,1100.00,1300.00,,,,,,,,,,40.33,EHGG 031825Z AUTO 23012KT 200V260 9999 BKN011 BKN013 08/06 Q1002 BECMG BKN016,
EHGG,2022-01-03 18:55,46.40,42.80,87.19,240.00,14.00,0.00,29.59,,6.21,,BKN,BKN,,,1000.00,1200.00,,,,,,,,,,39.72,EHGG 031855Z AUTO 24014KT 9999 BKN010 BKN012 08/06 Q1002 BECMG BKN016,
EHGG,2022-01-03 19:25,46.40,42.80,87.19,240.00,14.00,0.00,29.59,,6.21,,SCT,BKN,,,900.00,1000.00,,,,,,,,,,39.72,EHGG 031925Z AUTO 24014KT 200V270 9999 SCT009 BKN010 08/06 Q1002 TEMPO BKN016,
EHGG,2022-01-03 19:55,46.40,42.80,87.19,230.00,15.00,0.00,29.59,,6.21,,FEW,BKN,BKN,,900.00,1000.00,2100.00,,,,,,,,,39.45,EHGG 031955Z AUTO 23015KT 9999 FEW009 BKN010 BKN021 08/06 Q1002 TEMPO BKN016,
EHGG,2022-01-03 20:25,46.40,42.80,87.19,230.00,15.00,0.00,29.56,,6.21,,BKN,BKN,BKN,,1000.00,1200.00,1700.00,,,,,,,,,39.45,EHGG 032025Z AUTO 23015KT 200V260 9999 BKN010 BKN012 BKN017 08/06 Q1001 TEMPO BKN016,
EHGG,2022-01-03 20:55,46.40,42.80,87.19,230.00,14.00,0.00,29.56,,6.21,,SCT,BKN,BKN,,1000.00,1200.00,2500.00,,,,,,,,,39.72,EHGG 032055Z AUTO 23014KT 200V270 9999 SCT010 BKN012 BKN025 08/06 Q1001 TEMPO BKN016,
EHGG,2022-01-03 21:25,46.40,42.80,87.19,240.00,13.00,0.00,29.56,,6.21,,FEW,,,,1000.00,,,,,,,,,,,40.02,EHGG 032125Z AUTO 24013KT 200V260 9999 FEW010 08/06 Q1001 TEMPO BKN012,
EHGG,2022-01-03 21:55,44.60,42.80,93.35,230.00,12.00,0.00,29.53,,6.21,,FEW,,,,3200.00,,,,,,,,,,,38.04,EHGG 032155Z AUTO 23012KT 9999 FEW032 07/06 Q1000,
EHGG,2022-01-03 22:25,44.60,42.80,93.35,230.00,9.00,0.00,29.53,,6.21,,SCT,SCT,,,1400.00,1600.00,,,,,,,,,,39.18,EHGG 032225Z AUTO 23009KT 9999 SCT014 SCT016 07/06 Q1000,
EHGG,2022-01-03 22:55,46.40,44.60,93.40,220.00,11.00,0.00,29.53,,6.21,,FEW,SCT,BKN,,1000.00,1400.00,1700.00,,,,,,,,,40.66,EHGG 032255Z AUTO 22011KT 9999 FEW010 SCT014 BKN017 08/07 Q1000,
EHGG,2022-01-03 23:25,46.40,44.60,93.40,230.00,12.00,0.00,29.53,,6.21,,FEW,BKN,OVC,,800.00,1000.00,1200.00,,,,,,,,,40.33,EHGG 032325Z AUTO 23012KT 9999 FEW008 BKN010 OVC012 08/07 Q1000,
EHGG,2022-01-03 23:55,46.40,44.60,93.40,230.00,11.00,0.00,29.50,,6.21,,SCT,BKN,OVC,,800.00,900.00,1100.00,,,,,,,,,40.66,EHGG 032355Z AUTO 23011KT 210V270 9999 SCT008 BKN009 OVC011 08/07 Q0999,
EHGG,2022-01-04 00:25,46.40,44.60,93.40,230.00,12.00,0.00,29.50,,6.21,,SCT,BKN,BKN,,800.00,900.00,1400.00,,,,,,,,,40.33,EHGG 040025Z AUTO 23012KT 9999 SCT008 BKN009 BKN014 08/07 Q0999,
EHGG,2022-01-04 00:55,46.40,42.80,87.19,230.00,12.00,0.00,29.47,,6.21,,FEW,BKN,OVC,,1000.00,1400.00,1600.00,,,,,,,,,40.33,EHGG 040055Z AUTO 23012KT 9999 FEW010 BKN014 OVC016 08/06 Q0998,
EHGG,2022-01-04 01:25,46.40,44.60,93.40,220.00,11.00,0.00,29.47,,6.21,,FEW,BKN,BKN,,900.00,1000.00,1400.00,,,,,,,,,40.66,EHGG 040125Z AUTO 22011KT 9999 FEW009 BKN010 BKN014 08/07 Q0998,
EHGG,2022-01-04 01:55,46.40,44.60,93.40,220.00,12.00,0.00,29.47,,6.21,,FEW,BKN,OVC,,800.00,900.00,1100.00,,,,,,,,,40.33,EHGG 040155Z AUTO 22012KT 9999 FEW008 BKN009 OVC011 08/07 Q0998,
EHGG,2022-01-04 02:25,46.40,44.60,93.40,230.00,10.00,0.00,29.44,,6.21,,FEW,BKN,BKN,,800.00,1100.00,1400.00,,,,,,,,,41.03,EHGG 040225Z AUTO 23010KT 9999 FEW008 BKN011 BKN014 08/07 Q0997,
EHGG,2022-01-04 02:55,46.40,44.60,93.40,220.00,12.00,0.00,29.44,,6.21,,FEW,SCT,BKN,,900.00,1000.00,1200.00,,,,,,,,,40.33,EHGG 040255Z AUTO 22012KT 9999 FEW009 SCT010 BKN012 08/07 Q0997,
EHGG,2022-01-04 03:25,46.40,44.60,93.40,230.00,10.00,0.00,29.41,,6.21,,FEW,BKN,OVC,,800.00,900.00,1000.00,,,,,,,,,41.03,EHGG 040325Z AUTO 23010KT 9999 FEW008 BKN009 OVC010 08/07 Q0996,
EHGG,2022-01-04 03:55,46.40,44.60,93.40,220.00,9.00,0.00,29.41,,6.21,,FEW,SCT,BKN,,800.00,1000.00,1500.00,,,,,,,,,41.42,EHGG 040355Z AUTO 22009KT 190V250 9999 FEW008 SCT010 BKN015 08/07 Q0996,
EHGG,2022-01-04 04:25,46.40,44.60,93.40,220.00,11.00,0.00,29.38,,6.21,,SCT,BKN,OVC,,700.00,900.00,1000.00,,,,,,,,,40.66,EHGG 040425Z AUTO 22011KT 9999 SCT007 BKN009 OVC010 08/07 Q0995,
EHGG,2022-01-04 04:55,46.40,44.60,93.40,220.00,10.00,0.00,29.38,,6.21,,FEW,BKN,OVC,,700.00,800.00,900.00,,,,,,,,,41.03,EHGG 040455Z AUTO 22010KT 9999 FEW007 BKN008 OVC009 08/07 Q0995,
EHGG,2022-01-04 05:25,46.40,44.60,93.40,230.00,10.00,0.00,29.38,,4.35,,SCT,BKN,BKN,,700.00,800.00,1000.00,,-SHRA +DZ,,,,,,,41.03,EHGG 040525Z AUTO 23010KT 7000 -SHRA +DZ SCT007 BKN008 BKN010 08/07 Q0995 TEMPO 9000 BKN007,
EHGG,2022-01-04 05:55,46.40,44.60,93.40,230.00,9.00,0.00,29.35,,4.97,,SCT,BKN,OVC,,600.00,800.00,900.00,,,,,,,,,41.42,EHGG 040555Z AUTO 23009KT 8000 SCT006 BKN008 OVC009 08/07 Q0994 REDZ TEMPO 7000 -SHRA -RA BKN010 FEW015TCU,
EHGG,2022-01-04 06:25,46.40,44.60,93.40,220.00,10.00,0.00,29.35,,6.21,,FEW,BKN,BKN,,700.00,800.00,1000.00,,,,,,,,,41.03,EHGG 040625Z AUTO 22010KT 9999 FEW007 BKN008 BKN010 08/07 Q0994 TEMPO 7000 -SHRA -RA BKN010 FEW015TCU,
EHGG,2022-01-04 06:55,46.40,44.60,93.40,230.00,10.00,0.00,29.35,,3.11,,FEW,SCT,BKN,,600.00,800.00,900.00,,-RA,,,,,,,41.03,EHGG 040655Z AUTO 23010KT 5000 -RA FEW006 SCT008 BKN009 08/07 Q0994 RERA TEMPO 6000 SHRA RA BKN008 FEW015TCU,
EHGG,2022-01-04 07:25,46.40,44.60,93.40,230.00,10.00,0.00,29.32,,6.21,,FEW,SCT,BKN,,900.00,1900.00,3000.00,,,,,,,,,41.03,EHGG 040725Z AUTO 23010KT 9999 FEW009 SCT019 BKN030 08/07 Q0993 REDZ TEMPO 6000 SHRA RA BKN008 FEW015TCU,
EHGG,2022-01-04 07:55,46.40,44.60,93.40,230.00,8.00,0.00,29.32,,6.21,,FEW,BKN,BKN,,800.00,900.00,1000.00,,,,,,,,,41.85,EHGG 040755Z AUTO 23008KT 9999 FEW008 BKN009 BKN010 08/07 Q0993 TEMPO 6000 SHRA RA BKN008 FEW015TCU,
EHGG,2022-01-04 08:25,44.60,42.80,93.35,250.00,9.00,0.00,29.32,,6.21,,FEW,SCT,OVC,,2000.00,2600.00,4400.00,,,,,,,,,39.18,EHGG 040825Z AUTO 25009KT 9999 FEW020 SCT026 OVC044 07/06 Q0993 RERA TEMPO 6000 SHRA RA BKN012 FEW015TCU,
EHGG,2022-01-04 08:55,44.60,42.80,93.35,240.00,7.00,0.00,29.32,,6.21,,FEW,SCT,BKN,,1200.00,1900.00,4600.00,,,,,,,,,40.14,EHGG 040855Z AUTO 24007KT 9999 FEW012 SCT019 BKN046 07/06 Q0993 REDZ TEMPO 6000 SHRA RA BKN012 FEW015TCU,
EHGG,2022-01-04 09:25,44.60,42.80,93.35,300.00,10.00,0.00,29.35,,5.59,,FEW,SCT,BKN,,700.00,800.00,3000.00,,-SHUP,,,,,,,38.77,EHGG 040925Z AUTO 30010KT 260V350 9000 -SHUP FEW007 SCT008 BKN030 07/06 Q0994 REUP TEMPO 6000 SHRA RA BKN008 FEW015TCU,
EHGG,2022-01-04 09:55,42.80,42.80,100.00,300.00,6.00,0.00,29.35,,6.21,,OVC,,,,700.00,,,,,,,,,,,38.54,EHGG 040955Z AUTO 30006KT 270V330 9999 OVC007 06/06 Q0994 TEMPO BKN012,
EHGG,2022-01-04 10:25,42.80,41.00,93.30,330.00,10.00,0.00,29.35,,6.21,,SCT,BKN,BKN,,600.00,700.00,900.00,,,,,,,,,36.51,EHGG 041025Z AUTO 33010KT 300V010 9999 SCT006 BKN007 BKN009 06/05 Q0994 TEMPO BKN012,
EHGG,2022-01-04 10:55,41.00,39.20,93.24,340.00,9.00,0.00,29.35,,6.21,,FEW,BKN,BKN,,500.00,600.00,700.00,,,,,,,,,34.70,EHGG 041055Z AUTO 34009KT 310V050 9999 FEW005 BKN006 BKN007 05/04 Q0994 TEMPO 9999 BKN012,
EHGG,2022-01-04 11:25,41.00,39.20,93.24,330.00,9.00,0.00,29.35,,5.59,,FEW,SCT,BKN,,600.00,700.00,800.00,,-DZ,,,,,,,34.70,EHGG 041125Z AUTO 33009KT 280V010 9000 -DZ FEW006 SCT007 BKN008 05/04 Q0994 REDZ TEMPO 9999 BKN012,
EHGG,2022-01-04 11:55,41.00,37.40,86.89,330.00,8.00,0.00,29.35,,6.21,,FEW,BKN,OVC,,700.00,1600.00,1900.00,,,,,,,,,35.20,EHGG 041155Z AUTO 33008KT 290V020 9999 FEW007 BKN016 OVC019 05/03 Q0994 TEMPO 9999 BKN012,
EHGG,2022-01-04 12:25,41.00,35.60,80.93,310.00,7.00,0.00,29.38,,6.21,,SCT,OVC,,,2400.00,2700.00,,,,,,,,,,35.75,EHGG 041225Z AUTO 31007KT 280V340 9999 SCT024 OVC027 05/02 Q0995 NOSIG,
EHGG,2022-01-04 12:55,41.00,35.60,80.93,310.00,9.00,0.00,29.38,,6.21,,SCT,BKN,OVC,,1600.00,1900.00,2300.00,,,,,,,,,34.70,EHGG 041255Z AUTO 31009KT 260V010 9999 SCT016 BKN019 OVC023 05/02 Q0995 NOSIG,
EHGG,2022-01-04 13:25,41.00,35.60,80.93,290.00,6.00,0.00,29.38,,6.21,,BKN,,,,4300.00,,,,,,,,,,,36.37,EHGG 041325Z AUTO 29006KT 260V340 9999 BKN043 05/02 Q0995 NOSIG,
EHGG,2022-01-04 13:55,41.00,35.60,80.93,280.00,7.00,0.00,29.38,,6.21,,NSC,,,,,,,,,,,,,,,35.75,EHGG 041355Z AUTO 28007KT 250V320 9999 NSC 05/02 Q0995 NOSIG,
EHGG,2022-01-04 14:25,42.80,35.60,75.50,270.00,6.00,0.00,29.38,,6.21,,NSC,,,,,,,,,,,,,,,38.54,EHGG 041425Z AUTO 27006KT 240V310 9999 NSC 06/02 Q0995 NOSIG,
EHGG,2022-01-04 14:55,39.20,35.60,86.79,260.00,6.00,0.00,29.38,,6.21,,NCD,,,,,,,,,,,,,,,34.20,EHGG 041455Z AUTO 26006KT 230V290 9999 NCD 04/02 Q0995 NOSIG,
EHGG,2022-01-04 15:25,37.40,33.80,86.69,240.00,6.00,0.00,29.38,,6.21,,NCD,,,,,,,,,,,,,,,32.03,EHGG 041525Z AUTO 24006KT 9999 NCD 03/01 Q0995 NOSIG,
EHGG,2022-01-04 15:55,37.40,33.80,86.69,230.00,8.00,0.00,29.38,,6.21,,FEW,BKN,OVC,,2400.00,3400.00,4100.00,,,,,,,,,30.76,EHGG 041555Z AUTO 23008KT 190V260 9999 FEW024 BKN034 OVC041 03/01 Q0995 NOSIG,
EHGG,2022-01-04 16:25,37.40,33.80,86.69,260.00,7.00,0.00,29.41,,6.21,,FEW,,,,4600.00,,,,,,,,,,,31.36,EHGG 041625Z AUTO 26007KT 9999 FEW046 03/01 Q0996 NOSIG,
EHGG,2022-01-04 16:55,37.40,33.80,86.69,260.00,6.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,32.03,EHGG 041655Z AUTO 26006KT 9999 NSC 03/01 Q0996 NOSIG,
EHGG,2022-01-04 17:25,35.60,32.00,86.59,230.00,5.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,30.67,EHGG 041725Z AUTO 23005KT 9999 NSC 02/00 Q0996 TEMPO 7000 -SHRA FEW020CB,
EHGG,2022-01-04 17:55,37.40,33.80,86.69,280.00,6.00,0.00,29.41,,6.21,,FEW,SCT,BKN,,1900.00,3100.00,3500.00,,,,,,,,,32.03,EHGG 041755Z AUTO 28006KT 240V320 9999 FEW019 SCT031 BKN035 03/01 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 18:25,37.40,33.80,86.69,280.00,3.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,34.86,EHGG 041825Z AUTO 28003KT 9999 NSC 03/01 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 18:55,35.60,32.00,86.59,250.00,6.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,29.87,EHGG 041855Z AUTO 25006KT 9999 NSC 02/00 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 19:25,33.80,32.00,93.03,220.00,8.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,26.33,EHGG 041925Z AUTO 22008KT 9999 NSC 01/M00 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 19:55,35.60,32.00,86.59,250.00,7.00,0.00,29.41,,6.21,,FEW,,,,3800.00,,,,,,,,,,,29.17,EHGG 041955Z AUTO 25007KT 9999 FEW038 02/00 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 20:25,35.60,32.00,86.59,240.00,7.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,29.17,EHGG 042025Z AUTO 24007KT 9999 NSC 02/M00 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 20:55,33.80,30.20,86.49,230.00,8.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,26.33,EHGG 042055Z AUTO 23008KT 9999 NCD 01/M01 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 21:25,33.80,30.20,86.49,230.00,8.00,0.00,29.41,,6.21,,FEW,BKN,,,2800.00,3400.00,,,,,,,,,,26.33,EHGG 042125Z AUTO 23008KT 9999 FEW028 BKN034 01/M01 Q0996 TEMPO 29015G25KT 7000 -SHRA FEW020CB,
EHGG,2022-01-04 21:55,33.80,32.00,93.03,230.00,7.00,0.00,29.41,,6.21,,FEW,SCT,BKN,BKN,1500.00,2400.00,2900.00,3300.00,,,,,,,,26.97,EHGG 042155Z AUTO 23007KT 9999 FEW015CB SCT024 BKN029 BKN033 01/M00 Q0996,
EHGG,2022-01-04 22:25,35.60,32.00,86.59,250.00,7.00,0.00,29.44,,6.21,,FEW,SCT,,,2900.00,3400.00,,,,,,,,,,29.17,EHGG 042225Z AUTO 25007KT 9999 FEW029 SCT034 02/M00 Q0997,
EHGG,2022-01-04 22:55,33.80,32.00,93.03,250.00,6.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,27.70,EHGG 042255Z AUTO 25006KT 220V280 9999 NCD 01/M00 Q0996,
EHGG,2022-01-04 23:25,32.00,30.20,92.97,230.00,8.00,0.00,29.44,,6.21,,NCD,,,,,,,,,,,,,,,24.11,EHGG 042325Z AUTO 23008KT 9999 NCD 00/M01 Q0997,
EHGG,2022-01-04 23:55,32.00,30.20,92.97,230.00,9.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,23.51,EHGG 042355Z AUTO 23009KT 9999 NCD 00/M01 Q0996,
EHGG,2022-01-05 00:25,33.80,32.00,93.03,230.00,10.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,25.23,EHGG 050025Z AUTO 23010KT 9999 NCD 01/M00 Q0996,
EHGG,2022-01-05 00:55,33.80,30.20,86.49,230.00,10.00,0.00,29.41,,6.21,,FEW,,,,3700.00,,,,,,,,,,,25.23,EHGG 050055Z AUTO 23010KT 9999 FEW037 01/M01 Q0996,
EHGG,2022-01-05 01:25,35.60,30.20,80.51,240.00,11.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,27.02,EHGG 050125Z AUTO 24011KT 210V280 9999 NCD 02/M01 Q0996,
EHGG,2022-01-05 01:55,35.60,30.20,80.51,250.00,12.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,26.58,EHGG 050155Z AUTO 25012KT 9999 NCD 02/M01 Q0996,
EHGG,2022-01-05 02:25,37.40,30.20,74.98,240.00,12.00,0.00,29.41,,6.21,,NCD,,,,,,,,,,,,,,,28.87,EHGG 050225Z AUTO 24012KT 9999 NCD 03/M01 Q0996,
EHGG,2022-01-05 02:55,37.40,30.20,74.98,240.00,14.00,0.00,29.41,,6.21,,NSC,,,,,,,,,,,,,,,28.12,EHGG 050255Z AUTO 24014KT 210V270 9999 NSC 03/M01 Q0996,
EHGG,2022-01-05 03:25,37.40,32.00,80.65,240.00,12.00,0.00,29.41,,6.21,,SCT,BKN,OVC,,2600.00,3700.00,4200.00,,,,,,,,,28.87,EHGG 050325Z AUTO 24012KT 210V270 9999 SCT026 BKN037 OVC042 03/M00 Q0996,
EHGG,2022-01-05 03:55,37.40,32.00,80.65,250.00,9.00,0.00,29.41,,6.21,,FEW,BKN,BKN,,2300.00,2600.00,3500.00,,,,,,,,,30.23,EHGG 050355Z AUTO 25009KT 210V280 9999 FEW023 BKN026 BKN035 03/00 Q0996,
EHGG,2022-01-05 04:25,39.20,33.80,80.79,250.00,14.00,0.00,29.41,,6.21,,FEW,BKN,BKN,,2100.00,2800.00,3200.00,,,,,,,,,30.44,EHGG 050425Z AUTO 25014KT 220V290 9999 FEW021 BKN028 BKN032 04/01 Q0996,
